,accepts_mercadopago,address,attributes,available_quantity,buying_mode,category_id,condition,currency_id,id,installments,listing_type_id,official_store_id,original_price,permalink,price,seller,seller_address,shipping,site_id,sold_quantity,stop_time,subtitle,thumbnail,title
27,True,"{u'city_id': u'TUxBQlBBTDI1MTVa', u'state_id': u'AR-C', u'city_name': u'Palermo', u'state_name': u'Capital Federal'}",[],3,buy_it_now,MLA121408,new,ARS,MLA553941413,"{u'currency_id': u'ARS', u'amount': 1402.41, u'quantity': 12}",bronze,,,http://articulo.mercadolibre.com.ar/MLA-553941413-apple-iphone-5c-16gb-liberados-green-blue-_JM,11000.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 57981474, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'TUxBQlBBTDI1MTVa', u'name': u'Palermo'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': -58.412712, u'state': {u'id': u'AR-C', u'name': u'Capital Federal'}, u'latitude': -34.586014, u'address_line': u'', u'id': 149491954, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'me2'}",MLA,2,2015-06-05 20:24:10,,http://mla-s2-p.mlstatic.com/17610-MLA20141631540_082014-I.jpg,Apple Iphone 5c - 16gb - Liberados.... Green-blue
28,True,"{u'city_id': u'', u'state_id': u'AR-C', u'city_name': u'Capital Federal', u'state_name': u'Capital Federal'}",[],1,buy_it_now,MLA121408,not_specified,ARS,MLA552743297,"{u'currency_id': u'ARS', u'amount': 25.5, u'quantity': 12}",bronze,,,http://articulo.mercadolibre.com.ar/MLA-552743297-caja-de-iphone-5c-_JM,199.99,"{u'car_dealer': False, u'power_seller_status': None, u'id': 8043082, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'', u'name': u'Capital Federal'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': u'', u'state': {u'id': u'AR-C', u'name': u'Capital Federal'}, u'latitude': u'', u'address_line': u'', u'id': 131969368, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'me2'}",MLA,0,2015-05-29 01:34:41,,http://mla-s2-p.mlstatic.com/285101-MLA20271884096_032015-I.jpg,Caja De Iphone 5c
29,True,"{u'city_id': u'TUxBQ1JPUzg1Yjg3', u'state_id': u'AR-S', u'city_name': u'Rosario', u'state_name': u'Santa Fe'}",[],10,buy_it_now,MLA121408,new,ARS,MLA553812199,"{u'currency_id': u'ARS', u'amount': 1338.54, u'quantity': 12}",bronze,,,http://articulo.mercadolibre.com.ar/MLA-553812199-apple-iphone-5c-16gb-blue-pantalla-4-mercado-pago-1-_JM,10499.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 84043055, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'TUxBQ1JPUzg1Yjg3', u'name': u'Rosario'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': -60.63318, u'state': {u'id': u'AR-S', u'name': u'Santa Fe'}, u'latitude': -32.952553, u'address_line': u'', u'id': 86215595, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'me2'}",MLA,0,2015-06-05 11:55:59,,http://mla-s2-p.mlstatic.com/15493-MLA20103482471_052014-I.jpg,"Apple Iphone 5c 16gb Blue, Pantalla 4 . Mercado Pago (1)"
30,True,"{u'city_id': u'', u'state_id': u'AR-C', u'city_name': u'Buenos Aires', u'state_name': u'Capital Federal'}",[],1,buy_it_now,MLA121408,used,ARS,MLA551388131,"{u'currency_id': u'ARS', u'amount': 917.94, u'quantity': 12}",bronze,,,http://articulo.mercadolibre.com.ar/MLA-551388131-iphone-5c-16gb-nuevo-muy-poco-uso-blanco-libre-de-fabrica-_JM,7200.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 75595208, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'', u'name': u'Buenos Aires'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': u'', u'state': {u'id': u'AR-C', u'name': u'Capital Federal'}, u'latitude': u'', u'address_line': u'', u'id': 56938627, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'not_specified'}",MLA,0,2015-05-19 22:25:11,,http://mla-s2-p.mlstatic.com/17576-MLA20139950583_082014-I.jpg,Iphone 5c 16gb Nuevo Muy Poco Uso Blanco Libre De Fabrica
31,True,"{u'city_id': u'TUxBQkJBTDMxMDZa', u'state_id': u'AR-C', u'city_name': u'Balvanera', u'state_name': u'Capital Federal'}",[],1,buy_it_now,MLA121408,new,ARS,MLA551611535,"{u'currency_id': u'ARS', u'amount': 1147.43, u'quantity': 12}",bronze,,,http://articulo.mercadolibre.com.ar/MLA-551611535-iphone-5c-nuevo-_JM,9000.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 83919466, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'TUxBQkJBTDMxMDZa', u'name': u'Balvanera'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': -58.40903, u'state': {u'id': u'AR-C', u'name': u'Capital Federal'}, u'latitude': -34.62308, u'address_line': u'', u'id': 159442835, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'me2'}",MLA,0,2015-05-21 21:11:38,,http://mla-s1-p.mlstatic.com/467001-MLA20267249646_032015-I.jpg,Iphone 5c Nuevo 
32,True,"{u'city_id': u'TUxBQkJFTDcyNTJa', u'state_id': u'AR-C', u'city_name': u'Belgrano', u'state_name': u'Capital Federal'}",[],1,buy_it_now,MLA121408,new,ARS,MLA554669835,"{u'currency_id': u'ARS', u'amount': 1274.79, u'quantity': 12}",bronze,,,http://articulo.mercadolibre.com.ar/MLA-554669835-apple-iphone-5c-rosa-16gb-desbloqueado-nuevo-sellado-_JM,9999.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 146385957, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'TUxBQkJFTDcyNTJa', u'name': u'Belgrano'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': -58.468903, u'state': {u'id': u'AR-C', u'name': u'Capital Federal'}, u'latitude': -34.565014, u'address_line': u'', u'id': 118143810, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'not_specified'}",MLA,1,2015-06-10 14:55:34,,http://mla-s1-p.mlstatic.com/19870-MLA20179291686_102014-I.jpg,Apple Iphone 5c (rosa) 16gb Desbloqueado Nuevo Sellado
33,True,"{u'city_id': u'TUxBQkJFTDcyNTJa', u'state_id': u'AR-C', u'city_name': u'Belgrano', u'state_name': u'Capital Federal'}",[],1,buy_it_now,MLA121408,used,ARS,MLA552832468,"{u'currency_id': u'ARS', u'amount': 828.7, u'quantity': 12}",bronze,,,http://articulo.mercadolibre.com.ar/MLA-552832468-vendo-iphone-5c-_JM,6500.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 66749369, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'TUxBQkJFTDcyNTJa', u'name': u'Belgrano'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': -58.48925, u'state': {u'id': u'AR-C', u'name': u'Capital Federal'}, u'latitude': -34.49467, u'address_line': u'', u'id': 85877003, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'not_specified'}",MLA,0,2015-05-29 16:08:09,,http://mla-s1-p.mlstatic.com/22757-MLA20235057341_012015-I.jpg,Vendo Iphone 5c
34,True,"{u'city_id': u'TUxBQ1JPUzg1Yjg3', u'state_id': u'AR-S', u'city_name': u'Rosario', u'state_name': u'Santa Fe'}",[],95,buy_it_now,MLA121408,new,ARS,MLA549388193,"{u'currency_id': u'ARS', u'amount': 1083.68, u'quantity': 12}",bronze,,,http://articulo.mercadolibre.com.ar/MLA-549388193-iphone-5c-16gb-libres-de-fabrica-super-oferta--_JM,8500.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 145645085, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'TUxBQ1JPUzg1Yjg3', u'name': u'Rosario'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': -60.6478, u'state': {u'id': u'AR-S', u'name': u'Santa Fe'}, u'latitude': -32.9442, u'address_line': u'', u'id': 116513239, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'not_specified'}",MLA,1,2015-05-08 13:25:14,,http://mla-s1-p.mlstatic.com/17342-MLA20135670418_072014-I.jpg,Iphone 5c 16gb Libres De Fabrica Super Oferta !!!!!
35,True,"{u'city_id': u'', u'state_id': u'AR-B', u'city_name': u'Haedo City', u'state_name': u'Buenos Aires'}",[],1,buy_it_now,MLA121408,used,ARS,MLA553478212,"{u'currency_id': u'ARS', u'amount': 981.69, u'quantity': 12}",bronze,,,http://articulo.mercadolibre.com.ar/MLA-553478212-iphone-5c-16gb-_JM,7700.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 44120860, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'', u'name': u'Haedo City'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': -58.595642, u'state': {u'id': u'AR-B', u'name': u'Buenos Aires'}, u'latitude': -34.644066, u'address_line': u'', u'id': 80925325, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'not_specified'}",MLA,0,2015-06-02 21:16:22,,http://mla-s2-p.mlstatic.com/22877-MLA20236674698_012015-I.jpg,Iphone 5c 16gb
36,True,"{u'city_id': u'TUxBQ1BJTDQ3NDE', u'state_id': u'AR-B', u'city_name': u'Pilar', u'state_name': u'Buenos Aires'}",[],1,buy_it_now,MLA121408,new,ARS,MLA551348768,"{u'currency_id': u'ARS', u'amount': 1274.92, u'quantity': 12}",bronze,,,http://articulo.mercadolibre.com.ar/MLA-551348768-iphone-5c-todos-los-colores-solo-a-pedido-_JM,9999.99,"{u'car_dealer': False, u'power_seller_status': None, u'id': 52020899, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'TUxBQ1BJTDQ3NDE', u'name': u'Pilar'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': -58.9054, u'state': {u'id': u'AR-B', u'name': u'Buenos Aires'}, u'latitude': -34.45675, u'address_line': u'', u'id': 150495372, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'not_specified'}",MLA,0,2015-05-19 18:26:55,,http://mla-s2-p.mlstatic.com/10256-MLA20025772132_122013-I.jpg,Iphone 5c Todos Los Colores Solo A Pedido.
37,True,"{u'city_id': u'TUxBQ0xBUGxhdGE', u'state_id': u'AR-B', u'city_name': u'La Plata', u'state_name': u'Buenos Aires'}",[],1,buy_it_now,MLA121408,used,ARS,MLA551225223,"{u'currency_id': u'ARS', u'amount': 1211.17, u'quantity': 12}",bronze,,,http://articulo.mercadolibre.com.ar/MLA-551225223-iphone-5c-ofertame--_JM,9500.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 118105986, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'TUxBQ0xBUGxhdGE', u'name': u'La Plata'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': u'', u'state': {u'id': u'AR-B', u'name': u'Buenos Aires'}, u'latitude': u'', u'address_line': u'', u'id': 125399224, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'not_specified'}",MLA,0,2015-05-19 01:22:10,,http://mla-s1-p.mlstatic.com/19934-MLA20180061153_102014-I.jpg,Iphone 5c !!!!! Ofertame !!!
38,True,"{u'city_id': u'', u'state_id': u'AR-C', u'city_name': u'devoto', u'state_name': u'Capital Federal'}",[],1,buy_it_now,MLA121408,new,ARS,MLA554662186,"{u'currency_id': u'ARS', u'amount': 1147.43, u'quantity': 12}",bronze,,,http://articulo.mercadolibre.com.ar/MLA-554662186-iphone-5c-16gb-rosa-aplle-_JM,9000.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 173145599, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'', u'name': u'devoto'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': -58.49445, u'state': {u'id': u'AR-C', u'name': u'Capital Federal'}, u'latitude': -34.588367, u'address_line': u'', u'id': 154774494, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'not_specified'}",MLA,0,2015-06-10 13:57:31,,http://mla-s2-p.mlstatic.com/21644-MLA20213834285_122014-I.jpg,Iphone 5c 16gb Rosa Aplle
39,True,"{u'city_id': u'', u'state_id': u'AR-C', u'city_name': u'buenos aires', u'state_name': u'Capital Federal'}",[],1,buy_it_now,MLA121408,used,ARS,MLA551021178,"{u'currency_id': u'ARS', u'amount': 892.44, u'quantity': 12}",bronze,,,http://articulo.mercadolibre.com.ar/MLA-551021178-iphone-5c-azul-liberado-de-fabrica-_JM,7000.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 27627033, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'', u'name': u'buenos aires'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': u'', u'state': {u'id': u'AR-C', u'name': u'Capital Federal'}, u'latitude': u'', u'address_line': u'', u'id': 94173956, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'not_specified'}",MLA,0,2015-05-17 21:41:00,,http://mla-s2-p.mlstatic.com/362001-MLA20259910401_032015-I.jpg,Iphone 5c Azul Liberado De Fábrica
40,True,"{u'city_id': u'TUxBQkxJTjEzNTha', u'state_id': u'AR-C', u'city_name': u'Liniers', u'state_name': u'Capital Federal'}",[],1,buy_it_now,MLA121408,used,ARS,MLA550666473,"{u'currency_id': u'ARS', u'amount': 1083.68, u'quantity': 12}",bronze,,,http://articulo.mercadolibre.com.ar/MLA-550666473-iphone-5c-16-gb-_JM,8500.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 16252628, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'TUxBQkxJTjEzNTha', u'name': u'Liniers'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': u'', u'state': {u'id': u'AR-C', u'name': u'Capital Federal'}, u'latitude': u'', u'address_line': u'', u'id': 56033484, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'not_specified'}",MLA,0,2015-05-15 23:52:58,,http://mla-s1-p.mlstatic.com/791001-MLA20263502525_032015-I.jpg,Iphone 5c 16 Gb
41,True,"{u'city_id': u'', u'state_id': u'AR-C', u'city_name': u'retiro', u'state_name': u'Capital Federal'}",[],1,buy_it_now,MLA121408,used,ARS,MLA549642834,"{u'currency_id': u'ARS', u'amount': 1019.93, u'quantity': 12}",bronze,,,http://articulo.mercadolibre.com.ar/MLA-549642834-iphone-5c-16gb-impecable-como-nuevo-_JM,8000.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 2369221, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'', u'name': u'retiro'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': -58.37326, u'state': {u'id': u'AR-C', u'name': u'Capital Federal'}, u'latitude': -34.595165, u'address_line': u'', u'id': 150522704, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'not_specified'}",MLA,0,2015-05-09 19:12:28,,http://mla-s2-p.mlstatic.com/22327-MLA20227957719_012015-I.jpg,Iphone 5c 16gb Impecable Como Nuevo!!!
42,True,"{u'city_id': u'', u'state_id': u'AR-C', u'city_name': u'once', u'state_name': u'Capital Federal'}",[],1,buy_it_now,MLA121408,new,ARS,MLA547773676,"{u'currency_id': u'ARS', u'amount': 1160.17, u'quantity': 12}",bronze,,,http://articulo.mercadolibre.com.ar/MLA-547773676-apple-iphone-5c-16gb-garantia-oficial-apple-desbloqueado-_JM,9100.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 161414098, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'', u'name': u'once'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': -58.403313, u'state': {u'id': u'AR-C', u'name': u'Capital Federal'}, u'latitude': -34.60981, u'address_line': u'', u'id': 146666440, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'not_specified'}",MLA,0,2015-04-27 18:36:53,,http://mla-s1-p.mlstatic.com/16472-MLA20120129878_062014-I.jpg,Apple Iphone 5c 16gb-garantia Oficial Apple-desbloqueado!!!
43,True,"{u'city_id': u'TUxBQ1JPUzg1Yjg3', u'state_id': u'AR-S', u'city_name': u'Rosario', u'state_name': u'Santa Fe'}",[],1,buy_it_now,MLA121408,new,ARS,MLA548214506,"{u'currency_id': u'ARS', u'amount': 1274.92, u'quantity': 12}",bronze,,,http://articulo.mercadolibre.com.ar/MLA-548214506-iphone-5c-16gb-blanco-_JM,10000.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 44930317, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'TUxBQ1JPUzg1Yjg3', u'name': u'Rosario'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': u'', u'state': {u'id': u'AR-S', u'name': u'Santa Fe'}, u'latitude': u'', u'address_line': u'', u'id': 146983414, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'not_specified'}",MLA,0,2015-04-30 20:32:11,,http://mla-s1-p.mlstatic.com/108001-MLA20254025080_032015-I.jpg,Iphone 5c 16gb Blanco
44,True,"{u'city_id': u'TUxBQlJFQzkyMTVa', u'state_id': u'AR-C', u'city_name': u'Recoleta', u'state_name': u'Capital Federal'}",[],1,buy_it_now,MLA121408,used,ARS,MLA552195791,"{u'currency_id': u'ARS', u'amount': 803.2, u'quantity': 12}",bronze,,,http://articulo.mercadolibre.com.ar/MLA-552195791-iphone-5c-de-16gblibre-de-fabrica-fabrica-_JM,6300.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 120916870, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'TUxBQlJFQzkyMTVa', u'name': u'Recoleta'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': u'', u'state': {u'id': u'AR-C', u'name': u'Capital Federal'}, u'latitude': u'', u'address_line': u'', u'id': 99774864, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'not_specified'}",MLA,0,2015-05-25 04:15:58,,http://mla-s2-p.mlstatic.com/499001-MLA20251119939_022015-I.jpg,Iphone 5c De 16gb.libre De Fábrica Fabrica
45,True,"{u'city_id': u'TUxBQlJFQzkyMTVa', u'state_id': u'AR-C', u'city_name': u'Recoleta', u'state_name': u'Capital Federal'}",[],1,buy_it_now,MLA121408,used,ARS,MLA552195957,"{u'currency_id': u'ARS', u'amount': 841.45, u'quantity': 12}",bronze,,,http://articulo.mercadolibre.com.ar/MLA-552195957-iphone-5c-de-16gblibre-de-fabrica-_JM,6600.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 120916870, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'TUxBQlJFQzkyMTVa', u'name': u'Recoleta'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': u'', u'state': {u'id': u'AR-C', u'name': u'Capital Federal'}, u'latitude': u'', u'address_line': u'', u'id': 99774864, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'not_specified'}",MLA,0,2015-05-25 04:19:10,,http://mla-s1-p.mlstatic.com/23204-MLA20245354165_022015-I.jpg,Iphone 5c De 16gb.libre De Fábrica
46,True,"{u'city_id': u'TUxBQkFMTTMwNTBa', u'state_id': u'AR-C', u'city_name': u'Almagro', u'state_name': u'Capital Federal'}",[],1,buy_it_now,MLA121408,new,ARS,MLA545987475,"{u'currency_id': u'ARS', u'amount': 1274.92, u'quantity': 12}",bronze,,,http://articulo.mercadolibre.com.ar/MLA-545987475-iphone-5s-_JM,10000.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 177139358, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'TUxBQkFMTTMwNTBa', u'name': u'Almagro'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': -58.416668, u'state': {u'id': u'AR-C', u'name': u'Capital Federal'}, u'latitude': -34.6, u'address_line': u'', u'id': 157619139, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'not_specified'}",MLA,0,2015-04-15 16:34:41,,http://mla-s1-p.mlstatic.com/23214-MLA20245216564_022015-I.jpg,Iphone 5s
47,True,"{u'city_id': u'TUxBQ0xBUGxhdGE', u'state_id': u'AR-B', u'city_name': u'La Plata', u'state_name': u'Buenos Aires'}",[],1,buy_it_now,MLA121408,used,ARS,MLA554095102,"{u'currency_id': u'ARS', u'amount': 892.44, u'quantity': 12}",bronze,,,http://articulo.mercadolibre.com.ar/MLA-554095102-iphone-5-c-pink-_JM,7000.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 113399369, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'TUxBQ0xBUGxhdGE', u'name': u'La Plata'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': -57.951138, u'state': {u'id': u'AR-B', u'name': u'Buenos Aires'}, u'latitude': -34.932472, u'address_line': u'', u'id': 160176691, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'me2'}",MLA,0,2015-06-10 13:02:09,,http://mla-s1-p.mlstatic.com/179101-MLA20276966173_042015-I.jpg,Iphone 5 C Pink
48,True,"{u'city_id': u'TUxBQlJFQzkyMTVa', u'state_id': u'AR-C', u'city_name': u'Recoleta', u'state_name': u'Capital Federal'}",[],1,buy_it_now,MLA121408,used,ARS,MLA554699424,"{u'currency_id': u'ARS', u'amount': 739.45, u'quantity': 12}",bronze,,,http://articulo.mercadolibre.com.ar/MLA-554699424-iphone-5c-azul-16go-liberado-fabrica-3-meses-de-uso-perfe-_JM,5800.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 115880119, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'TUxBQlJFQzkyMTVa', u'name': u'Recoleta'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': -58.39545, u'state': {u'id': u'AR-C', u'name': u'Capital Federal'}, u'latitude': -34.59576, u'address_line': u'', u'id': 152991983, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'me2'}",MLA,0,2015-06-10 18:37:20,,http://mla-s1-p.mlstatic.com/999101-MLA20279568260_042015-I.jpg,"Iphone 5c Azul 16go, Liberado Fabrica. 3 Meses De Uso, Perfe"
49,True,"{u'city_id': u'', u'state_id': u'AR-C', u'city_name': u'Buenos Aires', u'state_name': u'Capital Federal'}",[],1,buy_it_now,MLA121408,used,ARS,MLA547337348,"{u'currency_id': u'ARS', u'amount': 828.7, u'quantity': 12}",bronze,,,http://articulo.mercadolibre.com.ar/MLA-547337348-iphone-5c-16gb-_JM,6500.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 46534676, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'', u'name': u'Buenos Aires'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': u'', u'state': {u'id': u'AR-C', u'name': u'Capital Federal'}, u'latitude': u'', u'address_line': u'', u'id': 105122918, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'not_specified'}",MLA,0,2015-04-26 21:40:40,,http://mla-s1-p.mlstatic.com/916001-MLA20250376136_022015-I.jpg,Iphone 5c 16gb
0,True,"{u'city_id': u'TUxBQ0xBTmJjYzE4', u'state_id': u'AR-B', u'city_name': u'Lanús', u'state_name': u'Buenos Aires'}",[],1,buy_it_now,MLA121408,used,ARS,MLA550756080,"{u'currency_id': u'ARS', u'amount': 956.19, u'quantity': 12}",bronze,,,http://articulo.mercadolibre.com.ar/MLA-550756080-iphone-5c-16gb-libre-de-fabrica-_JM,7500.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 54325636, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'TUxBQ0xBTmJjYzE4', u'name': u'Lanús'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': u'', u'state': {u'id': u'AR-B', u'name': u'Buenos Aires'}, u'latitude': u'', u'address_line': u'', u'id': 57146241, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'not_specified'}",MLA,0,2015-05-16 15:35:06,,http://mla-s2-p.mlstatic.com/288001-MLA20263847470_032015-I.jpg,Iphone 5c 16gb Libre De Fabrica
1,True,"{u'city_id': u'TUxBQlZJTDcwOTla', u'state_id': u'AR-C', u'city_name': u'Villa Urquiza', u'state_name': u'Capital Federal'}",[],1,buy_it_now,MLA121408,used,ARS,MLA552815058,"{u'currency_id': u'ARS', u'amount': 892.44, u'quantity': 12}",bronze,,,http://articulo.mercadolibre.com.ar/MLA-552815058-iphone-5c-verde-16-gb-2-fundas-y-1-bumper-_JM,7000.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 72476988, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'TUxBQlZJTDcwOTla', u'name': u'Villa Urquiza'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': -58.48157, u'state': {u'id': u'AR-C', u'name': u'Capital Federal'}, u'latitude': -34.579903, u'address_line': u'', u'id': 155071263, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'me2'}",MLA,1,2015-05-29 14:46:59,,http://mla-s1-p.mlstatic.com/22384-MLA20229134218_012015-I.jpg,Iphone 5c Verde 16 Gb + 2 Fundas Y 1 Bumper
2,True,"{u'city_id': u'TUxBQkZMTzMwNzRa', u'state_id': u'AR-C', u'city_name': u'Flores', u'state_name': u'Capital Federal'}",[],1,buy_it_now,MLA121408,used,ARS,MLA549153506,"{u'currency_id': u'ARS', u'amount': 956.19, u'quantity': 12}",bronze,,,http://articulo.mercadolibre.com.ar/MLA-549153506-iphone-5c-_JM,7500.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 78413424, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'TUxBQkZMTzMwNzRa', u'name': u'Flores'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': -58.45535, u'state': {u'id': u'AR-C', u'name': u'Capital Federal'}, u'latitude': -34.62953, u'address_line': u'', u'id': 147755362, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'not_specified'}",MLA,0,2015-05-06 16:30:40,,http://mla-s1-p.mlstatic.com/21966-MLA20221621035_012015-I.jpg,Iphone 5c
3,True,"{u'city_id': u'TUxBQlBBTDI1MTVa', u'state_id': u'AR-C', u'city_name': u'Palermo', u'state_name': u'Capital Federal'}",[],1,buy_it_now,MLA121408,used,ARS,MLA552729182,"{u'currency_id': u'ARS', u'amount': 790.45, u'quantity': 12}",bronze,,,http://articulo.mercadolibre.com.ar/MLA-552729182-iphone-5c-blanco-de-16-libre-de-fabrica-_JM,6200.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 71609507, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'TUxBQlBBTDI1MTVa', u'name': u'Palermo'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': -58.432102, u'state': {u'id': u'AR-C', u'name': u'Capital Federal'}, u'latitude': -34.58749, u'address_line': u'', u'id': 153431667, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'not_specified'}",MLA,0,2015-05-29 00:00:32,,http://mla-s1-p.mlstatic.com/698101-MLA20271830797_032015-I.jpg,Iphone 5c Blanco De 16. Libre De Fabrica
